Posted_Date,Transaction_Date,Action,Ticker,Expiry,Strike,Option_Type,Type,Quantity,Price,Fees & Com,Amount,Status,Protective Puts
04/17/2025,04/17/2025,Sell to Open,ADBE,04/25/2025,310.0,Put,Put Sell,1.0,0.64,0.26,63.74,Open,No
04/17/2025,04/17/2025,Sell to Open,GOOGL,04/25/2025,133.0,Put,Put Sell,2.0,0.51,0.53,101.47,Open,No
04/17/2025,04/17/2025,Sell to Open,AXP,04/25/2025,262.5,Call,Call Sell,2.0,1.82,0.54,363.46,Open,No
04/16/2025,04/16/2025,Sell to Open,BLK,04/25/2025,800.0,Put,Put Sell,1.0,5.0,0.27,499.73,Open,No
04/16/2025,04/16/2025,Sell to Open,MSFT,04/25/2025,340.0,Put,Put Sell,2.0,0.6,0.53,119.47,Open,No
04/16/2025,04/16/2025,Sell to Open,META,04/17/2025,520.0,Call,Call Sell,2.0,3.05,0.55,609.45,Close,No
04/16/2025,04/16/2025,Buy to Close,META,04/17/2025,542.5,Call,Call Buy,4.0,0.3,1.04,-121.04,Close,No
04/16/2025,04/16/2025,Sell to Open,GLD,04/25/2025,290.0,Put,Put Sell,2.0,0.68,0.53,135.47,Open,No
04/16/2025,04/15/2025,Expired,QQQ,04/15/2025,440.0,Put,Expired,2.0,0.0,0.0,0.0,Close,No
04/15/2025,04/15/2025,Sell to Open,BLK,04/25/2025,925.0,Call,Call Sell,3.0,5.6,0.84,1679.16,Open,No
04/15/2025,04/15/2025,Buy to Close,BLK,04/17/2025,925.0,Call,Call Buy,3.0,0.55,0.78,-165.78,Close,No
04/15/2025,04/15/2025,Sell to Open,TEAM,04/17/2025,215.0,Call,Call Sell,2.0,0.7,0.53,139.47,Close,No
04/15/2025,04/15/2025,Sell to Open,QQQ,04/25/2025,400.0,Put,Put Sell,1.0,0.79,0.26,78.74,Open,No
04/15/2025,04/15/2025,Sell to Open,AXP,04/17/2025,270.0,Call,Call Sell,2.0,1.44,0.54,287.46,Close,No
04/15/2025,04/15/2025,Sell to Open,META,04/17/2025,542.5,Call,Call Sell,4.0,6.55,1.12,2618.88,Close,No
04/15/2025,04/15/2025,Buy to Close,META,04/17/2025,570.0,Call,Call Buy,10.0,0.75,2.61,-752.61,Close,No
04/15/2025,04/15/2025,Sell to Open,COST,04/17/2025,900.0,Put,Put Sell,1.0,0.62,0.26,61.74,Close,No
04/15/2025,04/15/2025,Sell,AXP,,0.0,,Stock Sell,200.0,256.2,1.45,51238.55,Open,No
04/15/2025,04/15/2025,Qualified Dividend,OXY,,0.0,,Dividend,0.0,0.0,0.0,72.0,Close,No
04/15/2025,04/14/2025,Expired,SPY,04/14/2025,445.0,Put,Expired,2.0,0.0,0.0,0.0,Close,No
04/14/2025,04/14/2025,Sell to Open,TEAM,04/17/2025,170.0,Put,Put Sell,2.0,0.55,0.53,109.47,Close,No
04/14/2025,04/14/2025,Buy to Close,AXP,04/17/2025,262.5,Call,Call Buy,4.0,3.65,1.04,-1461.04,Close,No
04/14/2025,04/14/2025,Buy to Close,AXP,04/17/2025,197.5,Put,Put Buy,2.0,0.5,0.52,-100.52,Close,No
04/14/2025,04/14/2025,Buy to Close,AXP,04/17/2025,210.0,Put,Put Buy,2.0,0.58,0.52,-116.52,Close,No
04/14/2025,04/14/2025,Sell to Open,WMT,04/17/2025,88.0,Put,Put Sell,2.0,0.28,0.53,55.47,Close,No
04/14/2025,04/14/2025,Sell to Open,TSLA,04/17/2025,230.0,Put,Put Sell,2.0,2.03,0.54,405.46,Close,No
04/14/2025,04/14/2025,Sell to Close,TSLA,12/19/2025,260.0,Put,Put Sell,1.0,52.75,0.41,5274.59,Open,No
04/14/2025,04/14/2025,Sell to Open,TSLA,04/17/2025,220.0,Put,Put Sell,2.0,1.15,0.54,229.46,Close,No
04/14/2025,04/14/2025,Sell to Open,TEAM,04/17/2025,185.0,Put,Put Sell,2.0,1.15,0.54,229.46,Close,No
04/14/2025,04/14/2025,Sell to Open,SPY,04/17/2025,520.0,Put,Put Sell,2.0,2.12,0.54,422.46,Close,No
04/14/2025,04/14/2025,Sell to Open,SPY,04/17/2025,560.0,Call,Call Sell,3.0,1.29,0.8,386.2,Close,No
04/14/2025,04/14/2025,Sell to Open,QQQ,04/17/2025,490.0,Call,Call Sell,2.0,0.29,0.53,57.47,Close,No
04/14/2025,04/14/2025,Sell to Open,QQQ,04/17/2025,485.0,Call,Call Sell,1.0,0.56,0.26,55.74,Close,No
04/14/2025,04/14/2025,Sell to Open,QQQ,04/15/2025,440.0,Put,Put Sell,2.0,0.73,0.53,145.47,Close,No
04/14/2025,04/14/2025,Sell to Open,QCOM,04/17/2025,127.0,Put,Put Sell,2.0,0.59,0.53,117.47,Close,No
04/14/2025,04/14/2025,Sell to Open,MSFT,04/17/2025,355.0,Put,Put Sell,2.0,0.49,0.53,97.47,Close,No
04/14/2025,04/14/2025,Sell to Open,AXP,04/17/2025,210.0,Put,Put Sell,2.0,0.63,0.53,125.47,Close,No
04/14/2025,04/14/2025,Sell to Open,BLK,04/17/2025,810.0,Put,Put Sell,1.0,1.77,0.26,176.74,Close,No
04/14/2025,04/14/2025,Sell to Open,ISRG,04/17/2025,430.0,Put,Put Sell,1.0,1.27,0.26,126.74,Close,No
04/14/2025,04/14/2025,Sell to Open,GS,04/17/2025,430.0,Put,Put Sell,1.0,0.58,0.26,57.74,Close,No
04/14/2025,04/14/2025,Sell to Open,GLD,04/17/2025,283.0,Put,Put Sell,3.0,0.28,0.79,83.21,Close,No
04/14/2025,04/14/2025,Sell to Open,CRM,04/17/2025,230.0,Put,Put Sell,1.0,0.51,0.26,50.74,Close,No
04/14/2025,04/14/2025,Sell to Open,AXP,04/17/2025,262.5,Call,Call Sell,4.0,3.7,1.09,1478.91,Close,No
04/14/2025,04/14/2025,Sell to Open,ISRG,04/17/2025,520.0,Call,Call Sell,2.0,3.5,0.55,699.45,Close,No
04/14/2025,04/14/2025,Sell to Open,GS,04/17/2025,450.0,Put,Put Sell,2.0,1.3,0.54,259.46,Close,No
04/14/2025,04/14/2025,Sell to Open,GLD,04/17/2025,288.0,Put,Put Sell,3.0,0.86,0.8,257.2,Close,No
04/14/2025,04/14/2025,Sell,GS,,0.0,,Stock Sell,150.0,504.51,2.13,75674.87,Close,No
04/14/2025,04/14/2025,Sell,GS,,0.0,,Stock Sell,50.0,505.0,0.71,25249.39,Close,No
04/14/2025,04/11/2025,Sell,TSLA,,0.0,,Stock Sell,300.0,240.0,2.05,71997.95,Open,No
04/14/2025,04/11/2025,Sell,GLD,,0.0,,Stock Sell,300.0,282.5,2.41,84747.59,Open,No
04/14/2025,04/11/2025,Sell,QQQ,,0.0,,Stock Sell,300.0,450.0,3.8,134996.2,Open,No
04/14/2025,04/11/2025,Buy,GS,,0.0,,Stock Buy,200.0,500.0,0.0,-100000.0,Close,No
04/14/2025,04/11/2025,Expired,ADBE,04/11/2025,285.0,Put,Expired,1.0,0.0,0.0,0.0,Close,No
04/14/2025,04/11/2025,Expired,SPY,04/11/2025,479.0,Put,Expired,1.0,0.0,0.0,0.0,Close,No
04/14/2025,04/11/2025,Expired,GOOGL,04/11/2025,129.0,Put,Expired,1.0,0.0,0.0,0.0,Close,No
04/14/2025,04/11/2025,Expired,ISRG,04/11/2025,445.0,Put,Expired,2.0,0.0,0.0,0.0,Close,No
04/14/2025,04/11/2025,Expired,ISRG,04/11/2025,515.0,Call,Expired,2.0,0.0,0.0,0.0,Close,No
04/14/2025,04/11/2025,Expired,ADP,04/11/2025,272.5,Put,Expired,2.0,0.0,0.0,0.0,Close,No
04/14/2025,04/11/2025,Expired,CRM,04/11/2025,205.0,Put,Expired,2.0,0.0,0.0,0.0,Close,No
04/14/2025,04/11/2025,Expired,TSLA,04/11/2025,150.0,Put,Expired,3.0,0.0,0.0,0.0,Close,No
04/14/2025,04/11/2025,Expired,TSLA,04/11/2025,180.0,Put,Expired,2.0,0.0,0.0,0.0,Close,No
04/14/2025,04/11/2025,Expired,TSLA,04/11/2025,200.0,Put,Expired,2.0,0.0,0.0,0.0,Close,No
04/14/2025,04/11/2025,Expired,TEAM,04/11/2025,190.0,Put,Expired,2.0,0.0,0.0,0.0,Close,No
04/14/2025,04/11/2025,Expired,TEAM,04/11/2025,175.0,Put,Expired,1.0,0.0,0.0,0.0,Close,No
04/14/2025,04/11/2025,Expired,SPY,04/11/2025,500.0,Put,Expired,2.0,0.0,0.0,0.0,Close,No
04/14/2025,04/11/2025,Expired,SPY,04/11/2025,540.0,Call,Expired,2.0,0.0,0.0,0.0,Close,No
04/14/2025,04/11/2025,Expired,SPY,04/11/2025,480.0,Put,Expired,1.0,0.0,0.0,0.0,Close,No
04/14/2025,04/11/2025,Expired,QQQ,04/11/2025,415.0,Put,Expired,1.0,0.0,0.0,0.0,Close,No
04/14/2025,04/11/2025,Expired,META,04/11/2025,460.0,Put,Expired,1.0,0.0,0.0,0.0,Close,No
04/14/2025,04/11/2025,Expired,META,04/11/2025,480.0,Put,Expired,2.0,0.0,0.0,0.0,Close,No
04/14/2025,04/11/2025,Expired,META,04/11/2025,500.0,Put,Expired,1.0,0.0,0.0,0.0,Close,No
04/14/2025,04/11/2025,Expired,ISRG,04/11/2025,390.0,Put,Expired,1.0,0.0,0.0,0.0,Close,No
04/14/2025,04/11/2025,Expired,GS,04/11/2025,350.0,Put,Expired,1.0,0.0,0.0,0.0,Close,No
04/14/2025,04/11/2025,Expired,GS,04/11/2025,460.0,Put,Expired,1.0,0.0,0.0,0.0,Close,No
04/14/2025,04/11/2025,Expired,GS,04/11/2025,400.0,Put,Expired,2.0,0.0,0.0,0.0,Close,No
04/14/2025,04/11/2025,Expired,GS,04/11/2025,480.0,Put,Expired,2.0,0.0,0.0,0.0,Close,No
04/14/2025,04/11/2025,Expired,CRM,04/11/2025,230.0,Put,Expired,1.0,0.0,0.0,0.0,Close,No
04/14/2025,04/11/2025,Expired,BLK,04/11/2025,730.0,Put,Expired,1.0,0.0,0.0,0.0,Close,No
04/14/2025,04/11/2025,Expired,BLK,04/11/2025,650.0,Put,Expired,1.0,0.0,0.0,0.0,Close,No
04/14/2025,04/11/2025,Expired,ADBE,04/11/2025,330.0,Put,Expired,1.0,0.0,0.0,0.0,Close,No
04/14/2025,04/11/2025,Expired,QCOM,04/11/2025,120.0,Put,Expired,2.0,0.0,0.0,0.0,Close,No
04/14/2025,04/11/2025,Expired,MSFT,04/11/2025,350.0,Put,Expired,1.0,0.0,0.0,0.0,Close,No
04/14/2025,04/11/2025,Expired,MSFT,04/11/2025,340.0,Put,Expired,2.0,0.0,0.0,0.0,Close,No
04/14/2025,04/11/2025,Expired,ISRG,04/11/2025,480.0,Put,Expired,1.0,0.0,0.0,0.0,Close,No
04/14/2025,04/11/2025,Expired,GS,04/11/2025,610.0,Call,Expired,4.0,0.0,0.0,0.0,Close,No
04/14/2025,04/11/2025,Expired,GLD,04/11/2025,272.0,Put,Expired,1.0,0.0,0.0,0.0,Close,No
04/14/2025,04/11/2025,Expired,GLD,04/11/2025,278.0,Put,Expired,3.0,0.0,0.0,0.0,Close,No
04/14/2025,04/11/2025,Expired,GLD,04/11/2025,274.0,Put,Expired,3.0,0.0,0.0,0.0,Close,No
04/14/2025,04/11/2025,Expired,GLD,04/11/2025,268.0,Put,Expired,2.0,0.0,0.0,0.0,Close,No
04/14/2025,04/11/2025,Expired,BLK,04/11/2025,860.0,Put,Expired,1.0,0.0,0.0,0.0,Close,No
04/14/2025,04/11/2025,Expired,AXP,04/11/2025,260.0,Call,Expired,4.0,0.0,0.0,0.0,Close,No
04/14/2025,04/11/2025,Expired,AMZN,04/11/2025,145.0,Put,Expired,2.0,0.0,0.0,0.0,Close,No
04/14/2025,04/11/2025,Expired,ADBE,04/11/2025,410.0,Call,Expired,1.0,0.0,0.0,0.0,Close,No
04/14/2025,04/11/2025,Expired,ADP,04/11/2025,285.0,Put,Expired,2.0,0.0,0.0,0.0,Close,No
04/14/2025,04/11/2025,Assigned,TSLA,04/11/2025,240.0,Call,Assigned,3.0,0.0,0.0,0.0,Close,No
04/14/2025,04/11/2025,Assigned,GLD,04/11/2025,282.5,Call,Assigned,3.0,0.0,0.0,0.0,Close,No
04/14/2025,04/11/2025,Assigned,QQQ,04/11/2025,450.0,Call,Assigned,3.0,0.0,0.0,0.0,Close,No
04/14/2025,04/11/2025,Assigned,GS,04/11/2025,500.0,Put,Assigned,2.0,0.0,0.0,0.0,Close,No
04/11/2025,04/11/2025,Sell to Open,QQQ,04/17/2025,380.0,Put,Put Sell,3.0,1.19,0.8,356.2,Close,No
04/11/2025,04/11/2025,Sell to Open,TSLA,04/17/2025,150.0,Put,Put Sell,2.0,0.58,0.53,115.47,Close,No
04/11/2025,04/11/2025,Sell to Open,WMT,04/17/2025,82.0,Put,Put Sell,2.0,0.46,0.53,91.47,Close,No
04/11/2025,04/11/2025,Buy to Close,WMT,04/11/2025,80.0,Put,Put Buy,1.0,0.01,0.01,-1.01,Close,No
04/11/2025,04/11/2025,Buy to Close,WFC,04/11/2025,72.0,Call,Call Buy,4.0,0.01,0.04,-4.04,Close,No
04/11/2025,04/11/2025,Sell to Open,QCOM,04/17/2025,116.0,Put,Put Sell,2.0,1.03,0.54,205.46,Close,No
04/11/2025,04/11/2025,Sell to Open,MSFT,04/17/2025,340.0,Put,Put Sell,2.0,1.6,0.54,319.46,Close,No
04/11/2025,04/11/2025,Sell,MSFT,,0.0,,Stock Sell,600.0,380.0,6.44,227993.56,Open,No
04/11/2025,04/11/2025,Buy to Close,MSFT,04/11/2025,310.0,Put,Put Buy,2.0,0.01,0.02,-2.02,Close,No
04/11/2025,04/11/2025,Buy to Close,MSFT,04/11/2025,290.0,Put,Put Buy,1.0,0.01,0.01,-1.01,Close,No
04/11/2025,04/11/2025,Buy to Close,MSFT,04/11/2025,390.0,Call,Call Buy,3.0,0.3,0.78,-90.78,Close,No
04/11/2025,04/11/2025,Sell to Open,META,04/17/2025,415.0,Put,Put Sell,2.0,0.99,0.54,197.46,Close,No
04/11/2025,04/11/2025,Sell to Open,GS,04/17/2025,370.0,Put,Put Sell,2.0,1.15,0.54,229.46,Close,No
04/11/2025,04/11/2025,Sell to Open,GOOGL,04/17/2025,133.0,Put,Put Sell,2.0,0.43,0.53,85.47,Close,No
04/11/2025,04/11/2025,Sell to Open,SPY,04/14/2025,445.0,Put,Put Sell,2.0,0.38,0.53,75.47,Close,No
04/11/2025,04/11/2025,Sell to Open,BLK,04/17/2025,700.0,Put,Put Sell,1.0,1.97,0.27,196.73,Close,No
04/11/2025,04/11/2025,Sell to Open,AMZN,04/17/2025,140.0,Put,Put Sell,2.0,0.39,0.53,77.47,Close,No
04/11/2025,04/11/2025,Sell to Open,ADP,04/17/2025,260.0,Put,Put Sell,1.0,0.8,0.26,79.74,Close,No
04/11/2025,04/11/2025,Sell to Open,BLK,04/17/2025,925.0,Call,Call Sell,3.0,4.2,0.83,1259.17,Close,No
04/11/2025,04/11/2025,Buy to Close,SPY,04/11/2025,430.0,Put,Put Buy,2.0,0.01,0.02,-2.02,Close,No
04/11/2025,04/11/2025,Buy to Close,SPY,04/11/2025,400.0,Put,Put Buy,2.0,0.01,0.02,-2.02,Close,No
04/10/2025,04/10/2025,Sell to Open,SPY,04/17/2025,550.0,Call,Call Sell,3.0,3.34,0.82,1001.18,Close,No
04/10/2025,04/10/2025,Buy to Close,QQQ,04/11/2025,350.0,Put,Put Buy,2.0,0.02,0.02,-4.02,Close,No
04/10/2025,04/10/2025,Sell to Open,TSLA,04/17/2025,175.0,Put,Put Sell,2.0,1.17,0.54,233.46,Close,No
04/10/2025,04/10/2025,Buy to Close,QQQ,04/11/2025,325.0,Put,Put Buy,2.0,0.01,0.02,-2.02,Close,No
04/10/2025,04/10/2025,Sell to Open,FTNT,04/17/2025,80.0,Put,Put Sell,2.0,0.35,0.53,69.47,Close,No
04/10/2025,04/10/2025,Sell to Open,CRM,04/17/2025,215.0,Put,Put Sell,1.0,0.68,0.26,67.74,Close,No
04/10/2025,04/10/2025,Sell to Open,MSFT,04/17/2025,327.5,Put,Put Sell,1.0,0.83,0.26,82.74,Close,No
04/10/2025,04/10/2025,Sell to Open,META,04/17/2025,450.0,Put,Put Sell,1.0,1.43,0.26,142.74,Close,No
04/10/2025,04/10/2025,Sell to Open,AXP,04/17/2025,197.5,Put,Put Sell,2.0,1.01,0.54,201.46,Close,No
04/10/2025,04/10/2025,Sell to Open,ISRG,04/17/2025,410.0,Put,Put Sell,1.0,1.49,0.26,148.74,Close,No
04/10/2025,04/10/2025,Sell to Open,GS,04/17/2025,392.5,Put,Put Sell,1.0,1.57,0.26,156.74,Close,No
04/10/2025,04/10/2025,Sell to Open,AMZN,04/17/2025,155.0,Put,Put Sell,2.0,0.54,0.53,107.47,Close,No
04/10/2025,04/10/2025,Sell to Open,SPY,04/11/2025,479.0,Put,Put Sell,1.0,0.31,0.26,30.74,Close,No
04/10/2025,04/10/2025,Sell to Close,SPY,04/17/2025,600.0,Put,Put Sell,10.0,71.0,4.61,70995.39,Close,No
04/09/2025,04/09/2025,Buy to Close,META,04/11/2025,630.0,Call,Call Buy,2.0,1.2,0.52,-240.52,Close,No
04/09/2025,04/09/2025,Sell to Open,ISRG,04/11/2025,480.0,Put,Put Sell,1.0,1.67,0.26,166.74,Close,No
04/09/2025,04/09/2025,Buy to Close,META,04/11/2025,340.0,Put,Put Buy,2.0,0.02,0.02,-4.02,Close,No
04/09/2025,04/09/2025,Buy to Close,META,04/11/2025,360.0,Put,Put Buy,1.0,0.02,0.01,-2.01,Close,No
04/09/2025,04/09/2025,Buy to Close,META,04/11/2025,390.0,Put,Put Buy,2.0,0.03,0.02,-6.02,Close,No
04/09/2025,04/09/2025,Buy to Close,BLK,04/11/2025,920.0,Call,Call Buy,2.0,5.0,0.52,-1000.52,Close,No
04/09/2025,04/09/2025,Sell to Open,BLK,04/11/2025,920.0,Call,Call Sell,2.0,5.5,0.56,1099.44,Close,No
04/09/2025,04/09/2025,Buy to Close,TSLA,04/11/2025,130.0,Put,Put Buy,2.0,0.05,0.02,-10.02,Close,No
04/09/2025,04/09/2025,Buy to Close,COST,04/17/2025,660.0,Put,Put Buy,1.0,0.75,0.26,-75.26,Close,No
04/09/2025,04/09/2025,Sell to Open,CRM,04/17/2025,270.0,Call,Call Sell,4.0,1.63,1.07,650.93,Close,No
04/09/2025,04/09/2025,Buy to Close,COST,04/11/2025,815.0,Put,Put Buy,1.0,1.6,0.26,-160.26,Close,No
04/09/2025,04/09/2025,Buy to Close,COST,04/11/2025,730.0,Put,Put Buy,1.0,0.55,0.26,-55.26,Close,No
04/09/2025,04/09/2025,Sell to Open,ISRG,04/17/2025,515.0,Call,Call Sell,2.0,1.95,0.54,389.46,Close,No
04/09/2025,04/09/2025,Sell to Open,TSLA,04/11/2025,240.0,Call,Call Sell,3.0,5.65,0.84,1694.16,Close,No
04/09/2025,04/09/2025,Sell to Open,AMZN,04/17/2025,190.0,Call,Call Sell,4.0,1.6,1.07,638.93,Close,No
04/09/2025,04/09/2025,Buy to Close,META,04/11/2025,580.0,Call,Call Buy,5.0,0.5,1.3,-251.3,Close,No
04/09/2025,04/09/2025,Sell to Open,META,04/17/2025,570.0,Call,Call Sell,10.0,3.9,2.75,3897.25,Close,No
04/09/2025,04/09/2025,Sell to Open,GOOGL,04/17/2025,157.5,Call,Call Sell,5.0,1.25,1.33,623.67,Close,No
04/09/2025,04/09/2025,Buy to Close,GOOGL,04/11/2025,162.5,Call,Call Buy,5.0,0.09,1.3,-46.3,Close,No
04/08/2025,04/08/2025,Sell to Open,WMT,04/11/2025,80.0,Put,Put Sell,1.0,0.61,0.26,60.74,Close,No
04/08/2025,04/08/2025,Sell to Open,TSLA,04/17/2025,200.0,Put,Put Sell,2.0,2.34,0.54,467.46,Close,No
04/08/2025,04/08/2025,Sell to Open,TEAM,04/11/2025,175.0,Put,Put Sell,1.0,1.77,0.26,176.74,Close,No
04/08/2025,04/08/2025,Sell to Open,CRM,04/11/2025,230.0,Put,Put Sell,1.0,0.63,0.26,62.74,Close,No
04/08/2025,04/08/2025,Sell to Open,ADBE,04/17/2025,305.0,Put,Put Sell,1.0,1.06,0.26,105.74,Close,No
04/08/2025,04/08/2025,Sell to Open,SPY,04/11/2025,480.0,Put,Put Sell,1.0,1.36,0.26,135.74,Close,No
04/08/2025,04/08/2025,Sell to Open,META,04/11/2025,500.0,Put,Put Sell,1.0,3.4,0.27,339.73,Close,No
04/08/2025,04/08/2025,Sell to Open,MSFT,04/11/2025,350.0,Put,Put Sell,1.0,1.31,0.26,130.74,Close,No
04/08/2025,04/08/2025,Sell to Open,ISRG,04/11/2025,445.0,Put,Put Sell,2.0,2.05,0.54,409.46,Close,No
04/08/2025,04/08/2025,Sell to Open,QQQ,04/11/2025,415.0,Put,Put Sell,1.0,3.23,0.27,322.73,Close,No
04/08/2025,04/07/2025,Expired,QQQ,04/07/2025,488.0,Call,Expired,3.0,0.0,0.0,0.0,Close,No
