"Date","Action","Symbol","Description","Quantity","Price","Fees & Comm","Amount"
"04/02/2025","Buy to Close","ADP 04/11/2025 290.00 P","PUT AUTOMATIC DATA PROCE$290 EXP 04/11/25","2","$0.55","$0.52","-$110.52"
"04/02/2025","Sell to Open","ADBE 04/11/2025 410.00 C","CALL ADOBE INC $410 EXP 04/11/25","1","$0.55","$0.26","$54.74"
"04/02/2025","Sell to Open","QQQ 04/07/2025 488.00 C","CALL INVESCO QQQ TR $488 EXP 04/07/25","3","$1.98","$0.81","$593.19"
"04/02/2025","Sell to Open","META 04/11/2025 630.00 C","CALL META PLATFORMS INC $630 EXP 04/11/25","2","$2.26","$0.54","$451.46"
"04/02/2025","Sell to Open","TEAM 04/11/2025 190.00 P","PUT ATLASSIAN CORP $190 EXP 04/11/25","2","$0.65","$0.53","$129.47"
"04/02/2025","Sell to Open","ADP 04/11/2025 290.00 P","PUT AUTOMATIC DATA PROCE$290 EXP 04/11/25","2","$0.57","$0.53","$113.47"
"04/02/2025","Sell to Close","QQQ 04/17/2025 505.00 P","PUT INVESCO QQQ TR $505 EXP 04/17/25","10","$31.00","$3.50","$30996.50"
"04/02/2025","Sell to Open","ADBE 04/11/2025 350.00 P","PUT ADOBE INC $350 EXP 04/11/25","1","$0.65","$0.26","$64.74"
"04/02/2025","Sell to Open","GLD 04/11/2025 274.00 P","PUT SPDR GOLD TR $274 EXP 04/11/25","3","$0.32","$0.79","$95.21"
"04/02/2025","Sell to Open","GLD 04/11/2025 278.00 P","PUT SPDR GOLD TR $278 EXP 04/11/25","3","$0.58","$0.79","$173.21"
"04/02/2025","Sell to Open","GS 04/11/2025 610.00 C","CALL GOLDMAN SACHS GROUP$610 EXP 04/11/25","4","$0.83","$1.06","$330.94"
"04/02/2025","Sell to Open","WFC 04/04/2025 73.00 C","CALL WELLS FARGO & CO $73 EXP 04/04/25","2","$0.47","$0.53","$93.47"
"04/01/2025","Sell to Open","TSLA 04/04/2025 320.00 C","CALL TESLA INC $320 EXP 04/04/25","3","$0.61","$0.80","$182.20"
"04/01/2025","Sell to Open","GLD 04/04/2025 282.00 P","PUT SPDR GOLD TR $282 EXP 04/04/25","3","$0.47","$0.79","$140.21"
"03/31/2025","Reinvest Shares","SNAXX","SCHWAB VALUE ADVANTAGE MONEY ULTRA","7,141.1","$1.00","","-$7141.10"
"03/31/2025","Reinvest Dividend","SNAXX","SCHWAB VALUE ADVANTAGE MONEY ULTRA","","","","$7141.10"
"03/31/2025","Sell to Open","ISRG 04/04/2025 520.00 C","CALL INTUITIVE SURGICAL $520 EXP 04/04/25","3","$1.37","$0.80","$410.20"
"03/31/2025","Sell to Open","MSFT 04/11/2025 340.00 P","PUT MICROSOFT CORP $340 EXP 04/11/25","2","$0.78","$0.53","$155.47"
"03/31/2025","Sell to Open","TSLA 04/11/2025 180.00 P","PUT TESLA INC $180 EXP 04/11/25","2","$0.99","$0.54","$197.46"
"03/31/2025","Sell to Open","META 04/04/2025 520.00 P","PUT META PLATFORMS INC $520 EXP 04/04/25","2","$1.28","$0.54","$255.46"
"03/31/2025","Sell to Open","ISRG 04/04/2025 450.00 P","PUT INTUITIVE SURGICAL I$450 EXP 04/04/25","1","$0.82","$0.26","$81.74"
"03/31/2025","Sell to Open","GS 04/11/2025 480.00 P","PUT GOLDMAN SACHS GROUP $480 EXP 04/11/25","2","$1.17","$0.54","$233.46"
"03/31/2025","Sell to Open","CRM 04/04/2025 250.00 P","PUT SALESFORCE INC $250 EXP 04/04/25","2","$0.73","$0.53","$145.47"
"03/31/2025","Sell to Open","BLK 04/04/2025 890.00 P","PUT BLACKROCK INC NEW $890 EXP 04/04/25","1","$2.95","$0.27","$294.73"
"03/31/2025","Sell to Open","MSFT 04/04/2025 360.00 P","PUT MICROSOFT CORP $360 EXP 04/04/25","2","$1.94","$0.54","$387.46"
"03/31/2025","Sell to Open","QQQ 04/04/2025 435.00 P","PUT INVESCO QQQ TR $435 EXP 04/04/25","1","$1.16","$0.26","$115.74"
"03/31/2025 as of 03/28/2025","Expired","SPY 03/28/2025 538.00 P","PUT SPDR S&P ...500 $538 EXP 03/28/25","2","","",""
"03/31/2025 as of 03/28/2025","Expired","QCOM 03/28/2025 172.50 C","CALL QUALCOMM INC $172.5 EXP 03/28/25","2","","",""
"03/31/2025 as of 03/28/2025","Expired","AMZN 03/28/2025 182.50 P","PUT AMAZON.COM INC $182.5 EXP 03/28/25","2","","",""
"03/31/2025 as of 03/28/2025","Expired","TSLA 03/28/2025 185.00 P","PUT TESLA INC $185 EXP 03/28/25","2","","",""
"03/31/2025 as of 03/28/2025","Expired","TSLA 03/28/2025 300.00 C","CALL TESLA INC $300 EXP 03/28/25","2","","",""
"03/31/2025 as of 03/28/2025","Expired","TEAM 03/28/2025 195.00 P","PUT ATLASSIAN CORP $195 EXP 03/28/25","2","","",""
"03/31/2025 as of 03/28/2025","Expired","TSLA 03/28/2025 290.00 C","CALL TESLA INC $290 EXP 03/28/25","1","","",""
"03/31/2025 as of 03/28/2025","Expired","TSLA 03/28/2025 200.00 P","PUT TESLA INC $200 EXP 03/28/25","2","","",""
"03/31/2025 as of 03/28/2025","Expired","SPY 03/28/2025 520.00 P","PUT SPDR S&P ...500 $520 EXP 03/28/25","2","","",""
"03/31/2025 as of 03/28/2025","Sell","META","META PLATFORMS INC CLASS A","500","$645.00","$9.05","$322490.95"
"03/31/2025 as of 03/28/2025","Buy","META","META PLATFORMS INC CLASS A","200","$600.00","","-$120000.00"
"03/31/2025 as of 03/28/2025","Buy","ADBE","ADOBE INC","100","$390.00","","-$39000.00"
"03/31/2025 as of 03/28/2025","Buy","CRM","SALESFORCE INC","200","$280.00","","-$56000.00"
"03/31/2025 as of 03/28/2025","Buy","GS","GOLDMAN SACHS GROUP INC","200","$560.00","","-$112000.00"
"03/31/2025 as of 03/28/2025","Buy","ISRG","INTUITIVE SURGICAL INC","100","$500.00","","-$50000.00"
"03/31/2025 as of 03/28/2025","Buy","QQQ","INVESCO QQQ TRUST","200","$485.00","","-$97000.00"
"03/31/2025 as of 03/28/2025","Buy","QQQ","INVESCO QQQ TRUST","100","$480.00","","-$48000.00"
"03/31/2025 as of 03/28/2025","Expired","META 03/28/2025 500.00 P","PUT META PLATFORMS INC $500 EXP 03/28/25","5","","",""
"03/31/2025 as of 03/28/2025","Expired","ISRG 03/28/2025 390.00 P","PUT INTUITIVE SURGICAL I$390 EXP 03/28/25","2","","",""
"03/31/2025 as of 03/28/2025","Expired","ISRG 03/28/2025 430.00 P","PUT INTUITIVE SURGICAL I$430 EXP 03/28/25","1","","",""
"03/31/2025 as of 03/28/2025","Expired","GS 03/28/2025 520.00 P","PUT GOLDMAN SACHS GROUP $520 EXP 03/28/25","1","","",""
"03/31/2025 as of 03/28/2025","Expired","AXP 03/28/2025 230.00 P","PUT AMERICAN EXPRESS CO $230 EXP 03/28/25","3","","",""
"03/31/2025 as of 03/28/2025","Expired","XLF 03/28/2025 50.50 C","CALL SPDR FINANCIAL $50.5 EXP 03/28/25","3","","",""
"03/31/2025 as of 03/28/2025","Expired","XLE 03/28/2025 94.00 C","CALL SPDR ENERGY $94 EXP 03/28/25","5","","",""
"03/31/2025 as of 03/28/2025","Expired","WFC 03/28/2025 73.00 C","CALL WELLS FARGO & CO $73 EXP 03/28/25","2","","",""
"03/31/2025 as of 03/28/2025","Expired","QCOM 03/28/2025 140.00 P","PUT QUALCOMM INC $140 EXP 03/28/25","3","","",""
"03/31/2025 as of 03/28/2025","Expired","QQQ 03/28/2025 528.00 C","CALL INVESCO QQQ TR $528 EXP 03/28/25","13","","",""
"03/31/2025 as of 03/28/2025","Expired","META 03/28/2025 650.00 C","CALL META PLATFORMS INC $650 EXP 03/28/25","5","","",""
"03/31/2025 as of 03/28/2025","Expired","ISRG 03/28/2025 450.00 P","PUT INTUITIVE SURGICAL I$450 EXP 03/28/25","1","","",""
"03/31/2025 as of 03/28/2025","Expired","ISRG 03/28/2025 530.00 C","CALL INTUITIVE SURGICAL $530 EXP 03/28/25","2","","",""
"03/31/2025 as of 03/28/2025","Expired","GS 03/28/2025 625.00 C","CALL GOLDMAN SACHS GROUP$625 EXP 03/28/25","1","","",""
"03/31/2025 as of 03/28/2025","Expired","GOOGL 03/28/2025 145.00 P","PUT ALPHABET INC $145 EXP 03/28/25","3","","",""
"03/31/2025 as of 03/28/2025","Expired","GS 03/28/2025 590.00 C","CALL GOLDMAN SACHS GROUP$590 EXP 03/28/25","1","","",""
"03/31/2025 as of 03/28/2025","Expired","CRM 03/28/2025 320.00 C","CALL SALESFORCE INC $320 EXP 03/28/25","4","","",""
"03/31/2025 as of 03/28/2025","Expired","ADBE 03/28/2025 450.00 C","CALL ADOBE INC $450 EXP 03/28/25","1","","",""
"03/31/2025 as of 03/28/2025","Exchange or Exercise","META 03/28/2025 645.00 P","PUT META PLATFORMS INC $645 EXP 03/28/25","-5","","",""
"03/31/2025 as of 03/28/2025","Assigned","META 03/28/2025 600.00 P","PUT META PLATFORMS INC $600 EXP 03/28/25","2","","",""
"03/31/2025 as of 03/28/2025","Assigned","ADBE 03/28/2025 390.00 P","PUT ADOBE INC $390 EXP 03/28/25","1","","",""
"03/31/2025 as of 03/28/2025","Assigned","CRM 03/28/2025 280.00 P","PUT SALESFORCE INC $280 EXP 03/28/25","2","","",""
"03/31/2025 as of 03/28/2025","Assigned","GS 03/28/2025 560.00 P","PUT GOLDMAN SACHS GROUP $560 EXP 03/28/25","2","","",""
"03/31/2025 as of 03/28/2025","Assigned","ISRG 03/28/2025 500.00 P","PUT INTUITIVE SURGICAL I$500 EXP 03/28/25","1","","",""
"03/31/2025 as of 03/28/2025","Assigned","QQQ 03/28/2025 485.00 P","PUT INVESCO QQQ TR $485 EXP 03/28/25","2","","",""
"03/31/2025 as of 03/28/2025","Assigned","QQQ 03/28/2025 480.00 P","PUT INVESCO QQQ TR $480 EXP 03/28/25","1","","",""
"03/28/2025","Credit Interest","","SCHWAB1 INT 02/27-03/27","","","","$7.36"
"03/28/2025","Margin Interest","","INTEREST 02/27THRU 03/27","","","","-$129.61"
"03/28/2025","Sell to Close","QQQ 03/31/2025 520.00 P","PUT INVESCO QQQ TR $520 EXP 03/31/25","3","$50.33","$1.21","$15097.79"
"03/28/2025","Sell to Close","AMZN 04/17/2025 210.00 P","PUT AMAZON.COM INC $210 EXP 04/17/25","5","$17.70","$1.56","$8848.44"
"03/28/2025","Sell to Open","SPY 04/04/2025 530.00 P","PUT SPDR S&P ...500 $530 EXP 04/04/25","2","$0.70","$0.53","$139.47"
"03/28/2025","Sell to Open","GOOGL 04/04/2025 148.00 P","PUT ALPHABET INC $148 EXP 04/04/25","2","$0.59","$0.53","$117.47"
"03/28/2025","Sell to Open","COST 04/04/2025 860.00 P","PUT COSTCO WHSL CORP NEW$860 EXP 04/04/25","1","$0.80","$0.26","$79.74"
"03/28/2025","Buy to Close","MSFT 03/28/2025 355.00 P","PUT MICROSOFT CORP $355 EXP 03/28/25","2","$0.01","$0.02","-$2.02"
"03/28/2025","Sell to Open","META 04/11/2025 480.00 P","PUT META PLATFORMS INC $480 EXP 04/11/25","2","$0.61","$0.53","$121.47"
"03/28/2025","Sell to Open","AXP 04/04/2025 250.00 P","PUT AMERICAN EXPRESS CO $250 EXP 04/04/25","2","$0.71","$0.53","$141.47"
"03/28/2025","Sell to Open","AMZN 04/04/2025 180.00 P","PUT AMAZON.COM INC $180 EXP 04/04/25","2","$0.42","$0.53","$83.47"
"03/28/2025","Sell to Open","ADBE 04/04/2025 365.00 P","PUT ADOBE INC $365 EXP 04/04/25","1","$0.70","$0.26","$69.74"
"03/28/2025","Sell to Open","QCOM 04/04/2025 145.00 P","PUT QUALCOMM INC $145 EXP 04/04/25","2","$0.58","$0.53","$115.47"
"03/28/2025","Sell to Open","META 04/04/2025 540.00 P","PUT META PLATFORMS INC $540 EXP 04/04/25","2","$1.48","$0.54","$295.46"
"03/28/2025","Sell to Open","ISRG 04/04/2025 470.00 P","PUT INTUITIVE SURGICAL I$470 EXP 04/04/25","1","$1.57","$0.26","$156.74"
"03/28/2025","Buy to Close","QQQ 03/28/2025 450.00 P","PUT INVESCO QQQ TR $450 EXP 03/28/25","2","$0.01","$0.02","-$2.02"
"03/28/2025","Buy to Close","QQQ 03/28/2025 440.00 P","PUT INVESCO QQQ TR $440 EXP 03/28/25","2","$0.01","$0.02","-$2.02"
"03/28/2025","Sell to Open","QQQ 04/04/2025 450.00 P","PUT INVESCO QQQ TR $450 EXP 04/04/25","2","$0.66","$0.53","$131.47"
"03/28/2025","Qualified Dividend","GS","GOLDMAN SACHS GROUP INC","","","","$300.00"
"03/27/2025","Sell to Open","BLK 04/11/2025 860.00 P","PUT BLACKROCK INC NEW $860 EXP 04/11/25","1","$1.23","$0.26","$122.74"
"03/27/2025","Buy to Close","BLK 04/11/2025 880.00 P","PUT BLACKROCK INC NEW $880 EXP 04/11/25","1","$2.00","$0.26","-$200.26"
"03/27/2025","Sell to Open","BLK 04/11/2025 880.00 P","PUT BLACKROCK INC NEW $880 EXP 04/11/25","1","$2.20","$0.27","$219.73"
"03/27/2025","Sell to Open","SPY 04/04/2025 540.00 P","PUT SPDR S&P ...500 $540 EXP 04/04/25","2","$0.98","$0.54","$195.46"
"03/27/2025","Cash Dividend","VFH","VANGUARD FINANCIALS ETF","","","","$51.06"
"03/27/2025","Qualified Dividend","QCOM","QUALCOMM INC","","","","$170.00"
"03/26/2025","Sell to Open","GS 04/11/2025 500.00 P","PUT GOLDMAN SACHS GROUP $500 EXP 04/11/25","2","$0.91","$0.54","$181.46"
"03/26/2025","Qualified Dividend","META","META PLATFORMS INC CLASS A","","","","$262.50"
"03/26/2025","MoneyLink Transfer","","Tfr Wells Fargo Bank N, HARDEEP S GULATI","","","","-$100000.00"
"03/26/2025","Sell to Open","TEAM 04/04/2025 210.00 P","PUT ATLASSIAN CORP $210 EXP 04/04/25","2","$1.10","$0.54","$219.46"
"03/26/2025","Sell to Open","TSLA 04/04/2025 200.00 P","PUT TESLA INC $200 EXP 04/04/25","3","$0.48","$0.79","$143.21"
"03/26/2025","Sell to Open","BLK 04/04/2025 910.00 P","PUT BLACKROCK INC NEW $910 EXP 04/04/25","1","$1.45","$0.26","$144.74"
"03/26/2025","Sell to Open","WFC 04/04/2025 71.00 P","PUT WELLS FARGO & CO $71 EXP 04/04/25","2","$0.27","$0.53","$53.47"
"03/26/2025","Sell to Open","QQQ 03/28/2025 480.00 P","PUT INVESCO QQQ TR $480 EXP 03/28/25","1","$0.88","$0.26","$87.74"
"03/26/2025","Sell to Open","AXP 04/04/2025 267.50 P","PUT AMERICAN EXPRESS CO $267.5 EXP 04/04/25","2","$1.03","$0.54","$205.46"
"03/26/2025","Sell to Open","AMZN 04/04/2025 190.00 P","PUT AMAZON.COM INC $190 EXP 04/04/25","2","$0.68","$0.53","$135.47"
"03/26/2025","Sell to Open","ADBE 04/04/2025 380.00 P","PUT ADOBE INC $380 EXP 04/04/25","2","$1.12","$0.54","$223.46"
"03/26/2025","Sell to Open","MSFT 04/04/2025 370.00 P","PUT MICROSOFT CORP $370 EXP 04/04/25","2","$0.70","$0.53","$139.47"
"03/26/2025","Sell to Open","META 04/04/2025 580.00 P","PUT META PLATFORMS INC $580 EXP 04/04/25","2","$3.00","$0.55","$599.45"
"03/26/2025","Sell to Open","COST 04/04/2025 900.00 P","PUT COSTCO WHSL CORP NEW$900 EXP 04/04/25","1","$2.98","$0.27","$297.73"
"03/26/2025","Sell to Open","MSFT 04/04/2025 380.00 P","PUT MICROSOFT CORP $380 EXP 04/04/25","2","$1.45","$0.54","$289.46"
"03/26/2025","Sell to Open","GS 04/04/2025 540.00 P","PUT GOLDMAN SACHS GROUP $540 EXP 04/04/25","2","$0.85","$0.53","$169.47"
"03/26/2025","Sell to Open","CRM 04/04/2025 270.00 P","PUT SALESFORCE INC $270 EXP 04/04/25","2","$0.95","$0.54","$189.46"
"03/26/2025","Sell to Open","TSLA 04/04/2025 230.00 P","PUT TESLA INC $230 EXP 04/04/25","2","$1.23","$0.54","$245.46"
"03/26/2025","Sell to Open","SPY 04/04/2025 555.00 P","PUT SPDR S&P ...500 $555 EXP 04/04/25","2","$1.21","$0.54","$241.46"
"03/26/2025","Sell to Open","META 04/04/2025 560.00 P","PUT META PLATFORMS INC $560 EXP 04/04/25","2","$1.04","$0.54","$207.46"
"03/26/2025","Sell to Open","ISRG 04/04/2025 490.00 P","PUT INTUITIVE SURGICAL I$490 EXP 04/04/25","1","$2.00","$0.27","$199.73"
"03/26/2025","Cash Dividend","XLE","ENERGY SELECT SECTOR SPDR ETF","","","","$358.17"
"03/26/2025","Cash Dividend","XLF","SELECT STR FINANCIAL SELECT SPDR ETF","","","","$53.63"
"03/25/2025","Sell to Open","COST 04/04/2025 880.00 P","PUT COSTCO WHSL CORP NEW$880 EXP 04/04/25","2","$1.98","$0.54","$395.46"
"03/25/2025","Sell to Open","QQQ 03/28/2025 485.00 P","PUT INVESCO QQQ TR $485 EXP 03/28/25","2","$1.42","$0.54","$283.46"
"03/25/2025","Sell to Open","META 03/28/2025 600.00 P","PUT META PLATFORMS INC $600 EXP 03/28/25","2","$1.30","$0.54","$259.46"
"03/25/2025","Sell to Open","ISRG 03/28/2025 500.00 P","PUT INTUITIVE SURGICAL I$500 EXP 03/28/25","1","$1.12","$0.26","$111.74"
"03/25/2025","Sell to Open","GS 03/28/2025 560.00 P","PUT GOLDMAN SACHS GROUP $560 EXP 03/28/25","2","$0.90","$0.54","$179.46"
"03/25/2025","Sell to Open","GOOGL 04/04/2025 162.50 P","PUT ALPHABET INC $162.5 EXP 04/04/25","3","$0.78","$0.80","$233.20"
"03/25/2025","Sell to Open","GLD 04/04/2025 272.00 P","PUT SPDR GOLD TR $272 EXP 04/04/25","10","$0.68","$2.66","$677.34"
"03/25/2025","Sell to Open","CRM 03/28/2025 280.00 P","PUT SALESFORCE INC $280 EXP 03/28/25","2","$0.72","$0.53","$143.47"
"03/25/2025","Buy to Close","CRM 03/28/2025 240.00 P","PUT SALESFORCE INC $240 EXP 03/28/25","2","$0.02","$0.02","-$4.02"
"03/25/2025","Buy to Close","AMZN 03/28/2025 222.50 C","CALL AMAZON.COM INC $222.5 EXP 03/28/25","10","$0.02","$0.11","-$20.11"
"03/25/2025","Sell to Open","ADBE 03/28/2025 390.00 P","PUT ADOBE INC $390 EXP 03/28/25","1","$0.73","$0.26","$72.74"
"03/25/2025","Sell to Open","BLK 04/04/2025 925.00 P","PUT BLACKROCK INC NEW $925 EXP 04/04/25","1","$2.35","$0.27","$234.73"
"03/24/2025 as of 03/21/2025","Expired","CRM 03/21/2025 265.00 P","PUT SALESFORCE INC $265 EXP 03/21/25","1","","",""
"03/24/2025 as of 03/21/2025","Expired","ADBE 03/21/2025 365.00 P","PUT ADOBE INC $365 EXP 03/21/25","1","","",""
"03/24/2025 as of 03/21/2025","Expired","VUG 03/21/2025 380.00 P","PUT VNGRD GROWTH $380 EXP 03/21/25","3","","",""
"03/24/2025 as of 03/21/2025","Expired","GLD 03/21/2025 270.00 P","PUT SPDR GOLD TR $270 EXP 03/21/25","10","","",""
"03/24/2025 as of 03/21/2025","Expired","BLK 03/21/2025 900.00 P","PUT BLACKROCK INC NEW $900 EXP 03/21/25","1","","",""
"03/24/2025 as of 03/21/2025","Expired","QQQ 03/21/2025 455.00 P","PUT INVESCO QQQ TR $455 EXP 03/21/25","2","","",""
"03/24/2025 as of 03/21/2025","Expired","META 03/21/2025 540.00 P","PUT META PLATFORMS INC $540 EXP 03/21/25","2","","",""
"03/24/2025 as of 03/21/2025","Expired","MSFT 03/21/2025 370.00 P","PUT MICROSOFT CORP $370 EXP 03/21/25","2","","",""
"03/24/2025 as of 03/21/2025","Expired","AMZN 03/21/2025 185.00 P","PUT AMAZON.COM INC $185 EXP 03/21/25","2","","",""
"03/24/2025 as of 03/21/2025","Expired","SPY 03/21/2025 540.00 P","PUT SPDR S&P ...500 $540 EXP 03/21/25","2","","",""
"03/24/2025 as of 03/21/2025","Exchange or Exercise","TSLA 03/21/2025 435.00 P","PUT TESLA INC $435 EXP 03/21/25","-5","","",""
"03/24/2025 as of 03/21/2025","Sell","TSLA","TESLA INC","500","$435.00","$6.13","$217493.87"
"03/21/2025 as of 03/20/2025","Assigned","IWF 03/21/2025 380.00 P","PUT ISHR RSL 1000 GRWTH $380 EXP 03/21/25","1","","",""
"03/21/2025 as of 03/20/2025","Buy","IWF","ISHARES RUSSELL 1000 GROWTH ETF","100","$380.00","","-$38000.00"
"03/20/2025","Buy to Close","TSLA 03/21/2025 200.00 P","PUT TESLA INC $200 EXP 03/21/25","2","$0.08","$0.52","-$16.52"
"03/20/2025","Sell to Open","TSLA 03/28/2025 200.00 P","PUT TESLA INC $200 EXP 03/28/25","2","$1.35","$0.54","$269.46"
"03/20/2025","Sell to Open","SPY 03/28/2025 538.00 P","PUT SPDR S&P ...500 $538 EXP 03/28/25","2","$0.86","$0.53","$171.47"
"03/20/2025","Sell to Open","QQQ 03/28/2025 450.00 P","PUT INVESCO QQQ TR $450 EXP 03/28/25","2","$0.80","$0.53","$159.47"
"03/20/2025","Sell to Open","GS 03/28/2025 520.00 P","PUT GOLDMAN SACHS GROUP $520 EXP 03/28/25","1","$1.16","$0.26","$115.74"
"03/20/2025","Sell to Open","AMZN 03/28/2025 182.50 P","PUT AMAZON.COM INC $182.5 EXP 03/28/25","2","$0.78","$0.53","$155.47"
"03/18/2025","Sell to Open","TSLA 03/21/2025 200.00 P","PUT TESLA INC $200 EXP 03/21/25","2","$0.745","$0.53","$148.47"
"03/18/2025","Sell to Open","SPY 03/28/2025 520.00 P","PUT SPDR S&P ...500 $520 EXP 03/28/25","2","$0.52","$0.53","$103.47"
"03/18/2025","Sell to Open","QQQ 03/28/2025 440.00 P","PUT INVESCO QQQ TR $440 EXP 03/28/25","2","$0.86","$0.53","$171.47"
"03/18/2025","Sell to Open","MSFT 03/28/2025 355.00 P","PUT MICROSOFT CORP $355 EXP 03/28/25","2","$0.82","$0.53","$163.47"
"03/18/2025","Sell to Open","ISRG 03/28/2025 430.00 P","PUT INTUITIVE SURGICAL I$430 EXP 03/28/25","1","$1.13","$0.26","$112.74"
"03/18/2025","Sell to Open","CRM 03/21/2025 265.00 P","PUT SALESFORCE INC $265 EXP 03/21/25","1","$0.65","$0.26","$64.74"
"03/18/2025","Sell to Open","AMZN 03/21/2025 185.00 P","PUT AMAZON.COM INC $185 EXP 03/21/25","2","$0.66","$0.53","$131.47"
"03/17/2025","Sell to Open","ISRG 03/28/2025 450.00 P","PUT INTUITIVE SURGICAL I$450 EXP 03/28/25","1","$2.15","$0.27","$214.73"
"03/17/2025","Sell to Open","ISRG 03/28/2025 530.00 C","CALL INTUITIVE SURGICAL $530 EXP 03/28/25","2","$1.10","$0.54","$219.46"
"03/17/2025","Sell to Open","XLE 03/28/2025 94.00 C","CALL SPDR ENERGY $94 EXP 03/28/25","5","$0.41","$1.32","$203.68"
"03/17/2025","Sell to Open","TEAM 03/28/2025 195.00 P","PUT ATLASSIAN CORP $195 EXP 03/28/25","2","$1.17","$0.54","$233.46"
"03/17/2025","Sell to Open","ADBE 03/21/2025 365.00 P","PUT ADOBE INC $365 EXP 03/21/25","1","$0.88","$0.26","$87.74"
"03/17/2025","Sell to Open","BLK 03/21/2025 900.00 P","PUT BLACKROCK INC NEW $900 EXP 03/21/25","1","$1.15","$0.26","$114.74"
"03/17/2025","Sell to Open","GS 03/28/2025 625.00 C","CALL GOLDMAN SACHS GROUP$625 EXP 03/28/25","1","$0.17","$0.26","$16.74"
"03/17/2025","Sell to Open","MSFT 03/21/2025 370.00 P","PUT MICROSOFT CORP $370 EXP 03/21/25","2","$0.55","$0.53","$109.47"
"03/17/2025","Sell to Open","META 03/21/2025 540.00 P","PUT META PLATFORMS INC $540 EXP 03/21/25","2","$0.70","$0.53","$139.47"
"03/17/2025","Sell to Open","QQQ 03/21/2025 455.00 P","PUT INVESCO QQQ TR $455 EXP 03/21/25","2","$0.56","$0.53","$111.47"
"03/17/2025","Sell to Open","SPY 03/21/2025 540.00 P","PUT SPDR S&P ...500 $540 EXP 03/21/25","2","$0.58","$0.53","$115.47"
"03/17/2025 as of 03/14/2025","Sell","ADBE","ADOBE INC","100","$460.00","$1.30","$45998.70"
"03/17/2025 as of 03/14/2025","Sell","GLD","SPDR GOLD SHARES ETF","1,000","$270.00","$7.68","$269992.32"
"03/17/2025 as of 03/14/2025","Buy","ISRG","INTUITIVE SURGICAL INC","100","$505.00","","-$50500.00"
"03/17/2025 as of 03/14/2025","Expired","BLK 03/14/2025 900.00 P","PUT BLACKROCK INC NEW $900 EXP 03/14/25","1","","",""
"03/17/2025 as of 03/14/2025","Expired","BLK 03/14/2025 880.00 P","PUT BLACKROCK INC NEW $880 EXP 03/14/25","1","","",""
"03/17/2025 as of 03/14/2025","Expired","BLK 03/14/2025 870.00 P","PUT BLACKROCK INC NEW $870 EXP 03/14/25","1","","",""
"03/17/2025 as of 03/14/2025","Expired","ISRG 03/14/2025 540.00 C","CALL INTUITIVE SURGICAL $540 EXP 03/14/25","1","","",""
"03/17/2025 as of 03/14/2025","Expired","ADBE 03/14/2025 370.00 P","PUT ADOBE INC $370 EXP 03/14/25","2","","",""
"03/17/2025 as of 03/14/2025","Expired","ADBE 03/14/2025 480.00 C","CALL ADOBE INC $480 EXP 03/14/25","3","","",""
"03/17/2025 as of 03/14/2025","Exchange or Exercise","ADBE 03/14/2025 460.00 P","PUT ADOBE INC $460 EXP 03/14/25","-1","","",""
"03/17/2025 as of 03/14/2025","Assigned","GLD 03/14/2025 270.00 C","CALL SPDR GOLD TR $270 EXP 03/14/25","10","","",""
"03/17/2025 as of 03/14/2025","Assigned","ISRG 03/14/2025 505.00 P","PUT INTUITIVE SURGICAL I$505 EXP 03/14/25","1","","",""
"03/14/2025","Sell","SNAXX","SCHWAB VALUE ADVANTAGE MONEY ULTRA","100,000","$1.00","","$100000.00"
"03/14/2025","Buy to Close","ADP 03/14/2025 290.00 P","PUT AUTOMATIC DATA PROCE$290 EXP 03/14/25","2","$0.05","$0.02","-$10.02"
"03/14/2025","Buy to Close","META 03/14/2025 600.00 P","PUT META PLATFORMS INC $600 EXP 03/14/25","2","$0.15","$0.52","-$30.52"
"03/14/2025","Buy to Close","META 03/14/2025 570.00 P","PUT META PLATFORMS INC $570 EXP 03/14/25","2","$0.01","$0.02","-$2.02"
"03/14/2025","Buy to Close","ISRG 03/14/2025 480.00 P","PUT INTUITIVE SURGICAL I$480 EXP 03/14/25","1","$0.15","$0.26","-$15.26"
"03/14/2025","Buy to Close","GOOGL 03/14/2025 160.00 P","PUT ALPHABET INC $160 EXP 03/14/25","3","$0.01","$0.03","-$3.03"
"03/14/2025","Buy to Open","TEAM 09/19/2025 230.00 P","PUT ATLASSIAN CORP $230 EXP 09/19/25","3","$37.00","$0.78","-$11100.78"
"03/14/2025","Sell to Open","AMZN 03/28/2025 222.50 C","CALL AMAZON.COM INC $222.5 EXP 03/28/25","10","$0.19","$2.65","$187.35"
"03/14/2025","Sell to Open","TSLA 03/28/2025 185.00 P","PUT TESLA INC $185 EXP 03/28/25","2","$1.00","$0.54","$199.46"
"03/14/2025","Buy to Close","TSLA 03/14/2025 190.00 P","PUT TESLA INC $190 EXP 03/14/25","1","$0.01","$0.01","-$1.01"
"03/14/2025","Buy to Close","TEAM 03/14/2025 190.00 P","PUT ATLASSIAN CORP $190 EXP 03/14/25","2","$0.35","$0.52","-$70.52"
"03/14/2025","Sell to Open","QCOM 03/28/2025 140.00 P","PUT QUALCOMM INC $140 EXP 03/28/25","3","$0.49","$0.79","$146.21"
